# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.771175000000000E+009 3.187738630403791E+000 -1.585993705209960E+002 -2.933366998232388E+000 -8.774096250048365E+001 -6.378129002094699E+000 -9.349324529725126E+001 -1.213512920426526E+000 -4.722260724562442E+001 
1.771620000000000E+009 3.187124707131919E+000 -1.589385637891302E+002 -2.687546585218033E+000 -8.722877857088292E+001 -6.134726193384890E+000 -9.505470648300931E+001 -9.326581646017279E-001 -4.653646672431763E+001 
1.772065000000000E+009 3.208312563804287E+000 -1.583094269464681E+002 -3.007343471351070E+000 -8.882582364524379E+001 -6.391292621032481E+000 -9.566988092328577E+001 -1.178231460774818E+000 -4.856633450672544E+001 
1.772510000000000E+009 3.211870471823883E+000 -1.606684061334181E+002 -2.579852073552029E+000 -9.011896440367251E+001 -5.930360080189057E+000 -1.001919689726464E+002 -6.828421161114291E-001 -5.022342877939811E+001 
1.772955000000000E+009 3.360032823198191E+000 -1.592224206862087E+002 -2.234516280111754E+000 -8.759382315187662E+001 -5.598082851036741E+000 -9.386065558186094E+001 -5.490254207173482E-001 -4.335046990742540E+001 
1.773400000000000E+009 3.261863980870474E+000 -1.578086770307303E+002 -2.688250177940731E+000 -8.978404959835376E+001 -6.134709574347131E+000 -9.430460707158498E+001 -1.077946800535850E+000 -4.838513063974843E+001 
1.773845000000000E+009 3.176716641409470E+000 -1.608798940350711E+002 -2.781213834500472E+000 -9.197398729394793E+001 -5.882937342425337E+000 -9.794768847536327E+001 -8.846377657979050E-001 -4.930959331699712E+001 
1.774290000000000E+009 3.140061676687914E+000 -1.588755806468306E+002 -2.703441731542747E+000 -8.940229157358431E+001 -6.236936711567314E+000 -9.962540933096274E+001 -1.034302965022878E+000 -5.256203595498793E+001 
1.774735000000000E+009 3.064510683787315E+000 -1.632953573328790E+002 -2.828568867727066E+000 -9.322158100072552E+001 -6.164968506816313E+000 -1.002008182724434E+002 -1.078941825320541E+000 -4.910863691583027E+001 
1.775180000000000E+009 3.226105956015006E+000 -1.605659874396009E+002 -2.938437676886921E+000 -9.225627316040385E+001 -6.041928389144606E+000 -9.437508363345648E+001 -1.225823036287839E+000 -4.618039036279713E+001 
1.775625000000000E+009 3.258100694350370E+000 -1.619168799309886E+002 -2.458048188328774E+000 -8.920710629636221E+001 -5.790031920947914E+000 -1.012924256531361E+002 -6.928427094577688E-001 -4.942100232844627E+001 
